ID,Mass,MassUpper,MassLower,Width,WidthUpper,WidthLower,I,G,P,C,Anti,Rank,Status,Name,Quarks,Latex
9000115,2090.000000000000,29.000000000000,29.000000000000,620.000000000000,50.000000000000,50.000000000000,1,5,5,1,2,0,2,pi(2)(2100),(uU-dD)/sqrt(2),\pi_{2}(2100)^{0}
9000117,1982.000000000000,14.000000000000,14.000000000000,188.000000000000,24.000000000000,24.000000000000,1,1,5,5,2,0,2,rho(3)(1990),(uU-dD)/sqrt(2),\rho_3(1990)^{0}
9000211,980.000000000000,20.000000000000,20.000000000000,75.000000000000,25.000000000000,25.000000000000,1,5,1,0,2,0,0,a(0)(980),Maybe non-qQ,a_{0}(980)^{+}
-9000211,980.000000000000,20.000000000000,20.000000000000,75.000000000000,25.000000000000,25.000000000000,1,5,1,0,2,0,0,a(0)(980),Maybe non-qq,a_{0}(980)^{-}
9000213,1354.000000000000,25.000000000000,25.000000000000,330.000000000000,35.000000000000,35.000000000000,1,5,5,0,0,0,0,pi(1)(1400),Maybe non-qQ,\pi_{1}(1400)^{+}
9000215,2090.000000000000,29.000000000000,29.000000000000,620.000000000000,50.000000000000,50.000000000000,1,5,5,0,2,0,2,pi(2)(2100),uD,\pi_{2}(2100)^{+}
-9000215,2090.000000000000,29.000000000000,29.000000000000,620.000000000000,50.000000000000,50.000000000000,1,5,5,0,2,0,2,pi(2)(2100),Ud,\pi_{2}(2100)^{-}
9000217,1982.000000000000,14.000000000000,14.000000000000,188.000000000000,24.000000000000,24.000000000000,1,1,5,0,2,0,2,rho(3)(1990),uD,\rho_3(1990)^{+}
-9000217,1982.000000000000,14.000000000000,14.000000000000,188.000000000000,24.000000000000,24.000000000000,1,1,5,0,2,0,2,rho(3)(1990),Ud,\rho_3(1990)^{-}
9000221,475.000000000000,75.000000000000,75.000000000000,550.000000000000,150.000000000000,150.000000000000,0,1,1,1,0,0,0,f(0)(500),Maybe non-qQ,f_{0}(600)
9000223,1518.000000000000,5.000000000000,5.000000000000,73.000000000000,25.000000000000,25.000000000000,0,1,1,1,0,0,2,f(1)(1510),x(uU+dD)+y(sS),f_{1}(1510)
9000225,1453.000000000000,4.000000000000,4.000000000000,13.000000000000,5.000000000000,5.000000000000,0,1,1,1,0,0,2,f(2)(1430),x(uU+dD)+y(sS),f_{2}(1430)
9000229,2231.100000000000,3.500000000000,3.500000000000,23.000000000000,8.000000000000,7.000000000000,0,1,1,1,0,0,2,f(J)(2220),x(uU+dD)+y(sS),f_J(2220)
9000311,824.000000000000,30.000000000000,30.000000000000,480.000000000000,50.000000000000,50.000000000000,1/2,0,1,0,1,0,2,K(0)*(700),dS,K_{0}^{*}(800)^{0}
-9000311,824.000000000000,30.000000000000,30.000000000000,480.000000000000,50.000000000000,50.000000000000,1/2,0,1,0,1,0,2,K(0)*(700),Ds,\bar{K_}{0}^{*}(800)^{0}
9000313,1650.000000000000,50.000000000000,50.000000000000,150.000000000000,50.000000000000,50.000000000000,1/2,0,1,0,1,0,2,K(1)(1650),dS,K_{1}(1650)^{0}
-9000313,1650.000000000000,50.000000000000,50.000000000000,150.000000000000,50.000000000000,50.000000000000,1/2,0,1,0,1,0,2,K(1)(1650),Ds,\bar{K_}{1}(1650)^{0}
9000315,1580.000000000000,-1.000000000000,1.000000000000,110.000000000000,-1.000000000000,1.000000000000,1/2,0,5,0,1,0,2,K(2)(1580),dS,K_{2}(1580)^{0}
-9000315,1580.000000000000,-1.000000000000,1.000000000000,110.000000000000,-1.000000000000,1.000000000000,1/2,0,5,0,1,0,2,K(2)(1580),Ds,\bar{K_}{2}(1580)^{0}
9000319,2490.000000000000,20.000000000000,20.000000000000,250.000000000000,-1.000000000000,1.000000000000,1/2,0,5,0,1,0,2,K(4)(2500),dS,K_4(2500)^{0}
-9000319,2490.000000000000,20.000000000000,20.000000000000,250.000000000000,-1.000000000000,1.000000000000,1/2,0,5,0,1,0,2,K(4)(2500),Ds,\bar{K_4}(2500)^{0}
9000321,824.000000000000,30.000000000000,30.000000000000,480.000000000000,50.000000000000,50.000000000000,1/2,0,1,0,1,0,2,K(0)*(700),uS,K_{0}^{*}(800)^{+}
-9000321,824.000000000000,30.000000000000,30.000000000000,480.000000000000,50.000000000000,50.000000000000,1/2,0,1,0,1,0,2,K(0)*(700),Us,\bar{K_}{0}^{*}(800)^{-}
9000323,1650.000000000000,50.000000000000,50.000000000000,150.000000000000,50.000000000000,50.000000000000,1/2,0,1,0,1,0,2,K(1)(1650),uS,K_{1}(1650)^{+}
-9000323,1650.000000000000,50.000000000000,50.000000000000,150.000000000000,50.000000000000,50.000000000000,1/2,0,1,0,1,0,2,K(1)(1650),Us,\bar{K_}{1}(1650)^{-}
9000325,1580.000000000000,-1.000000000000,1.000000000000,110.000000000000,-1.000000000000,1.000000000000,1/2,0,5,0,1,0,2,K(2)(1580),uS,K_{2}(1580)^{+}
-9000325,1580.000000000000,-1.000000000000,1.000000000000,110.000000000000,-1.000000000000,1.000000000000,1/2,0,5,0,1,0,2,K(2)(1580),Us,\bar{K_}{2}(1580)^{-}
9000329,2490.000000000000,20.000000000000,20.000000000000,250.000000000000,-1.000000000000,1.000000000000,1/2,0,5,0,1,0,2,K(4)(2500),uS,K_4(2500)^{+}
-9000329,2490.000000000000,20.000000000000,20.000000000000,250.000000000000,-1.000000000000,1.000000000000,1/2,0,5,0,1,0,2,K(4)(2500),Us,\bar{K_4}(2500)^{-}
9000443,4039.000000000000,1.000000000000,1.000000000000,80.000000000000,10.000000000000,10.000000000000,0,5,5,5,0,0,0,psi(4040),cC,\psi(4040)
9000553,10889.900000000001,3.200000000000,2.600000000000,51.000000000000,6.000000000000,7.000000000000,0,5,5,5,0,0,0,Upsilon(10860),bB,\Upsilon(10860)
9010111,1812.000000000000,12.000000000000,12.000000000000,208.000000000000,12.000000000000,12.000000000000,1,5,5,1,2,0,0,pi(1800),(uU-dD)/sqrt(2),\pi(1800)^{0}
9010113,1662.000000000000,8.000000000000,9.000000000000,240.000000000000,40.000000000000,40.000000000000,1,5,5,1,0,0,0,pi(1)(1600),Maybe non-qQ,\pi_{1}(1600)^{0}
9010117,2260.000000000000,20.000000000000,20.000000000000,160.000000000000,25.000000000000,25.000000000000,1,1,5,5,2,0,2,rho(3)(2250),(uU-dD)/sqrt(2),\rho_3(2250)^{0}
9010211,1812.000000000000,12.000000000000,12.000000000000,208.000000000000,12.000000000000,12.000000000000,1,5,5,0,2,0,0,pi(1800),uD,\pi(1800)^{+}
-9010211,1812.000000000000,12.000000000000,12.000000000000,208.000000000000,12.000000000000,12.000000000000,1,5,5,0,2,0,0,pi(1800),Ud,\pi(1800)^{-}
9010213,1662.000000000000,8.000000000000,9.000000000000,240.000000000000,40.000000000000,40.000000000000,1,5,5,0,0,0,0,pi(1)(1600),Maybe non-qQ,\pi_{1}(1600)^{+}
9010217,2260.000000000000,20.000000000000,20.000000000000,160.000000000000,25.000000000000,25.000000000000,1,1,5,0,2,0,2,rho(3)(2250),uD,\rho_3(2250)^{+}
-9010217,2260.000000000000,20.000000000000,20.000000000000,160.000000000000,25.000000000000,25.000000000000,1,1,5,0,2,0,2,rho(3)(2250),Ud,\rho_3(2250)^{-}
9010221,990.000000000000,20.000000000000,20.000000000000,60.000000000000,50.000000000000,50.000000000000,0,1,1,1,0,0,0,f(0)(980),Maybe non-qQ,f_{0}(980)
9010223,1594.000000000000,18.000000000000,62.000000000000,380.000000000000,90.000000000000,120.000000000000,0,5,1,5,0,0,2,h(1)(1595),x(uU+dD)+y(sS),h_{1}(1595)
9010225,1562.000000000000,13.000000000000,13.000000000000,134.000000000000,8.000000000000,8.000000000000,0,1,1,1,0,0,2,f(2)(1565),x(uU+dD)+y(sS),f_{2}(1565)
9010229,2320.000000000000,60.000000000000,60.000000000000,250.000000000000,80.000000000000,80.000000000000,0,1,1,1,0,0,2,f(4)(2300),x(uU+dD)+y(sS),f_4(2300)
9010311,1830.000000000000,-1.000000000000,1.000000000000,250.000000000000,-1.000000000000,1.000000000000,1/2,0,5,0,1,0,2,K(1830),dS,K(1830)^{0}
-9010311,1830.000000000000,-1.000000000000,1.000000000000,250.000000000000,-1.000000000000,1.000000000000,1/2,0,5,0,1,0,2,K(1830),Ds,\bar{K}(1830)^{0}
9010315,2247.000000000000,17.000000000000,17.000000000000,180.000000000000,30.000000000000,30.000000000000,1/2,0,5,0,1,0,2,K(2)(2250),dS,K_{2}(2250)^{0}
-9010315,2247.000000000000,17.000000000000,17.000000000000,180.000000000000,30.000000000000,30.000000000000,1/2,0,5,0,1,0,2,K(2)(2250),Ds,\bar{K_}{2}(2250)^{0}
9010317,2324.000000000000,24.000000000000,24.000000000000,150.000000000000,30.000000000000,30.000000000000,1/2,0,1,0,1,0,2,K(3)(2320),dS,K_3(2320)^{0}
-9010317,2324.000000000000,24.000000000000,24.000000000000,150.000000000000,30.000000000000,30.000000000000,1/2,0,1,0,1,0,2,K(3)(2320),Ds,\bar{K_3}(2320)^{0}
9010321,1830.000000000000,-1.000000000000,1.000000000000,250.000000000000,-1.000000000000,1.000000000000,1/2,0,5,0,1,0,2,K(1830),uS,K(1830)^{+}
-9010321,1830.000000000000,-1.000000000000,1.000000000000,250.000000000000,-1.000000000000,1.000000000000,1/2,0,5,0,1,0,2,K(1830),Us,\bar{K}(1830)^{-}
9010325,2247.000000000000,17.000000000000,17.000000000000,180.000000000000,30.000000000000,30.000000000000,1/2,0,5,0,1,0,2,K(2)(2250),uS,K_{2}(2250)^{+}
-9010325,2247.000000000000,17.000000000000,17.000000000000,180.000000000000,30.000000000000,30.000000000000,1/2,0,5,0,1,0,2,K(2)(2250),Us,\bar{K_}{2}(2250)^{-}
9010327,2324.000000000000,24.000000000000,24.000000000000,150.000000000000,30.000000000000,30.000000000000,1/2,0,1,0,1,0,2,K(3)(2320),uS,K_3(2320)^{+}
-9010327,2324.000000000000,24.000000000000,24.000000000000,150.000000000000,30.000000000000,30.000000000000,1/2,0,1,0,1,0,2,K(3)(2320),Us,\bar{K_3}(2320)^{-}
9010443,4191.000000000000,5.000000000000,5.000000000000,70.000000000000,10.000000000000,10.000000000000,0,5,5,5,0,0,0,psi(4160),cC,\psi(4160)
9010553,10992.900000000001,10.000000000000,3.100000000000,49.000000000000,9.000000000000,15.000000000000,0,5,5,5,0,0,0,Upsilon(11020),bB,\Upsilon(11020)
9020113,1647.000000000000,22.000000000000,22.000000000000,254.000000000000,27.000000000000,27.000000000000,1,5,1,1,2,0,2,a(1)(1640),(uU-dD)/sqrt(2),a_{1}(1640)^{0}
9020213,1647.000000000000,22.000000000000,22.000000000000,254.000000000000,27.000000000000,27.000000000000,1,5,1,0,2,0,2,a(1)(1640),uD,a_{1}(1640)^{+}
-9020213,1647.000000000000,22.000000000000,22.000000000000,254.000000000000,27.000000000000,27.000000000000,1,5,1,0,2,0,2,a(1)(1640),Ud,a_{1}(1640)^{-}
9020221,1408.800000000000,1.800000000000,1.800000000000,51.000000000000,2.900000000000,2.900000000000,0,1,5,1,0,0,0,eta(1405),x(uU+dD)+y(sS),\eta(1405)
9020225,1639.000000000000,6.000000000000,6.000000000000,99.000000000000,60.000000000000,40.000000000000,0,1,1,1,0,0,2,f(2)(1640),x(uU+dD)+y(sS),f_{2}(1640)
9020311,1945.000000000000,22.000000000000,22.000000000000,200.000000000000,90.000000000000,90.000000000000,1/2,0,1,0,1,0,2,K(0)*(1950),dS,K_{0}^{*}(1950)^{0}
-9020311,1945.000000000000,22.000000000000,22.000000000000,200.000000000000,90.000000000000,90.000000000000,1/2,0,1,0,1,0,2,K(0)*(1950),Ds,\bar{K_}{0}^{*}(1950)^{0}
9020321,1945.000000000000,22.000000000000,22.000000000000,200.000000000000,90.000000000000,90.000000000000,1/2,0,1,0,1,0,2,K(0)*(1950),uS,K_{0}^{*}(1950)^{+}
-9020321,1945.000000000000,22.000000000000,22.000000000000,200.000000000000,90.000000000000,90.000000000000,1/2,0,1,0,1,0,2,K(0)*(1950),Us,\bar{K_}{0}^{*}(1950)^{-}
9020443,4421.000000000000,4.000000000000,4.000000000000,62.000000000000,20.000000000000,20.000000000000,0,5,5,5,0,0,0,psi(4415),cC,\psi(4415)
9030113,1909.000000000000,30.000000000000,30.000000000000,48.000000000000,17.000000000000,17.000000000000,1,1,5,5,2,0,2,rho(1900),(uU-dD)/sqrt(2),\rho(1900)^{0}
9030213,1909.000000000000,30.000000000000,30.000000000000,48.000000000000,17.000000000000,17.000000000000,1,1,5,0,2,0,2,rho(1900),uD,\rho(1900)^{+}
-9030213,1909.000000000000,30.000000000000,30.000000000000,48.000000000000,17.000000000000,17.000000000000,1,1,5,0,2,0,2,rho(1900),Ud,\rho(1900)^{-}
9030221,1504.000000000000,6.000000000000,6.000000000000,109.000000000000,7.000000000000,7.000000000000,0,1,1,1,0,0,0,f(0)(1500),Maybe non-qQ,f_{0}(1500)
9030225,1815.000000000000,12.000000000000,12.000000000000,197.000000000000,22.000000000000,22.000000000000,0,1,1,1,0,0,2,f(2)(1810),x(uU+dD)+y(sS),f_{2}(1810)
9040113,2149.000000000000,17.000000000000,17.000000000000,360.000000000000,40.000000000000,40.000000000000,1,1,5,5,2,0,2,rho(2150),(uU-dD)/sqrt(2),\rho(2150)^{0}
9040213,2149.000000000000,17.000000000000,17.000000000000,360.000000000000,40.000000000000,40.000000000000,1,1,5,0,2,0,2,rho(2150),uD,\rho(2150)^{+}
-9040213,2149.000000000000,17.000000000000,17.000000000000,360.000000000000,40.000000000000,40.000000000000,1,1,5,0,2,0,2,rho(2150),Ud,\rho(2150)^{-}
9040221,1756.000000000000,9.000000000000,9.000000000000,96.000000000000,70.000000000000,70.000000000000,0,1,5,1,0,0,2,eta(1760),x(uU+dD)+y(sS),\eta(1760)
9040225,1903.000000000000,9.000000000000,9.000000000000,196.000000000000,31.000000000000,31.000000000000,0,1,1,1,0,0,2,f(2)(1910),x(uU+dD)+y(sS),f_{2}(1910)
9050221,1992.000000000000,16.000000000000,16.000000000000,440.000000000000,60.000000000000,60.000000000000,0,1,1,1,0,0,2,f(0)(2020),x(uU+dD)+y(sS),f_{0}(2020)
9050225,1944.000000000000,12.000000000000,12.000000000000,472.000000000000,18.000000000000,18.000000000000,0,1,1,1,0,0,0,f(2)(1950),x(uU+dD)+y(sS),f_{2}(1950)
9060221,2103.000000000000,8.000000000000,8.000000000000,209.000000000000,19.000000000000,19.000000000000,0,1,1,1,0,0,2,f(0)(2100),x(uU+dD)+y(sS),f_{0}(2100)
9060225,2010.000000000000,60.000000000000,80.000000000000,200.000000000000,60.000000000000,60.000000000000,0,1,1,1,0,0,0,f(2)(2010),x(uU+dD)+y(sS),f_{2}(2010)
9070221,2189.000000000000,13.000000000000,13.000000000000,240.000000000000,50.000000000000,50.000000000000,0,1,1,1,0,0,2,f(0)(2200),x(uU+dD)+y(sS),f_{0}(2200)
9070225,2156.000000000000,11.000000000000,11.000000000000,167.000000000000,30.000000000000,30.000000000000,0,1,1,1,0,0,2,f(2)(2150),x(uU+dD)+y(sS),f_{2}(2150)
9080221,2220.000000000000,18.000000000000,18.000000000000,150.000000000000,310.000000000000,80.000000000000,0,1,5,1,0,0,2,eta(2225),x(uU+dD)+y(sS),\eta(2225)
9080225,2297.000000000000,28.000000000000,28.000000000000,150.000000000000,40.000000000000,40.000000000000,0,1,1,1,0,0,0,f(2)(2300),x(uU+dD)+y(sS),f_{2}(2300)
9090221,2314.000000000000,25.000000000000,25.000000000000,144.000000000000,20.000000000000,20.000000000000,0,1,1,1,0,0,2,f(0)(2330),x(uU+dD)+y(sS),f_{0}(2330)
9090225,2350.000000000000,50.000000000000,40.000000000000,320.000000000000,70.000000000000,60.000000000000,0,1,1,1,0,0,0,f(2)(2340),x(uU+dD)+y(sS),f_{2}(2340)
